C:\TA Instruments\WinTest\UnsecureWorkspace\TestData\BV\20221222_b3\b38u 05122023 053208_tdf.CSV,,
,,
   ,,
Elapsed Time ,Disp  ,Load 3 
Sec          ,mm    ,g      
5.54,2.104,11.01
5.55,2.119,11.52
5.56,2.135,12.09
5.57,2.151,12.69
5.58,2.166,13.28
5.59,2.182,13.89
5.6,2.196,14.47
5.61,2.212,15.03
5.62,2.227,15.57
5.63,2.241,16.11
5.64,2.256,16.67
5.65,2.271,17.28
5.66,2.285,17.88
5.67,2.298,18.49
5.68,2.312,19.14
5.69,2.326,19.75
5.7,2.34,20.31
5.71,2.352,20.84
5.72,2.365,21.36
5.73,2.378,21.9
5.74,2.39,22.41
5.75,2.402,22.94
5.76,2.413,23.5
5.77,2.424,24.06
5.78,2.435,24.58
5.79,2.446,25.06
5.8,2.456,25.51
5.81,2.465,25.93
5.82,2.475,26.31
5.83,2.483,26.7
5.84,2.492,27.09
5.85,2.5,27.48
5.86,2.508,27.86
5.87,2.515,28.19
5.88,2.522,28.44
5.89,2.528,28.66
5.9,2.534,28.87
5.91,2.54,29.06
5.92,2.545,29.24
5.93,2.55,29.42
5.94,2.554,29.54
5.95,2.557,29.62
5.96,2.56,29.63
5.97,2.563,29.61
5.98,2.564,29.6
5.99,2.566,29.58
6,2.568,29.52
6.01,2.568,29.41
6.02,2.568,29.27
6.03,2.568,29.09
6.04,2.567,28.92
6.05,2.566,28.72
6.06,2.564,28.47
6.07,2.562,28.18
6.08,2.559,27.83
6.09,2.556,27.43
6.1,2.553,27.01
6.11,2.547,26.6
6.12,2.544,26.21
6.13,2.539,25.8
6.14,2.533,25.32
6.15,2.527,24.79
6.16,2.52,24.19
6.17,2.513,23.53
6.18,2.505,22.87
6.19,2.498,22.23
6.2,2.49,21.65
6.21,2.481,21.07
6.22,2.472,20.42
6.23,2.463,19.74
6.24,2.452,19.07
6.25,2.441,18.4
6.26,2.431,17.74
6.27,2.421,17.08
6.28,2.409,16.42
6.29,2.397,15.76
6.3,2.385,15.06
6.31,2.373,14.37
6.32,2.36,13.73
6.33,2.347,13.15
6.34,2.334,12.6
6.35,2.321,12.03
6.36,2.307,11.44
6.37,2.292,10.84
6.38,2.278,10.24
6.39,2.264,9.66
6.4,2.25,9.15
6.41,2.234,8.66
6.42,2.219,8.19
6.43,2.204,7.69
6.44,2.189,7.19
6.45,2.173,6.73
6.46,2.158,6.3
6.47,2.143,5.91
6.48,2.127,5.56
6.49,2.111,5.22
6.5,2.095,4.82
6.51,2.08,4.38
6.52,2.064,3.94
6.53,2.049,3.57
6.54,2.033,3.27
6.55,2.017,3.01
6.56,2.001,2.79
6.57,1.986,2.58
6.58,1.971,2.31
6.59,1.955,2.02
6.6,1.94,1.72
6.61,1.924,1.45
6.62,1.91,1.21
6.63,1.895,1.01
6.64,1.88,0.79
6.65,1.866,0.6
6.66,1.852,0.42
6.67,1.838,0.27
6.68,1.824,0.14
6.69,1.81,0
6.7,1.796,-0.14
6.71,1.784,-0.34
6.72,1.771,-0.55
6.73,1.758,-0.76
6.74,1.747,-0.91
6.75,1.735,-1
6.76,1.723,-1.05
6.77,1.712,-1.11
6.78,1.701,-1.19
6.79,1.691,-1.34
6.8,1.68,-1.53
6.81,1.67,-1.7
6.82,1.661,-1.84
6.83,1.652,-1.94
6.84,1.644,-1.98
6.85,1.636,-2.02
6.86,1.628,-2.1
6.87,1.621,-2.21
6.88,1.615,-2.35
6.89,1.608,-2.46
6.9,1.603,-2.53
6.91,1.597,-2.59
6.92,1.592,-2.61
6.93,1.588,-2.63
6.94,1.584,-2.68
6.95,1.58,-2.71
6.96,1.577,-2.72
6.97,1.575,-2.74
6.98,1.572,-2.73
6.99,1.571,-2.72
7,1.57,-2.73
7.01,1.569,-2.72
7.02,1.569,-2.68
7.03,1.57,-2.59
7.04,1.57,-2.46
7.05,1.571,-2.35
7.06,1.573,-2.28
7.07,1.575,-2.24
7.08,1.578,-2.2
7.09,1.581,-2.13
7.1,1.585,-2
7.11,1.589,-1.81
7.12,1.595,-1.59
7.13,1.599,-1.39
7.14,1.604,-1.21
7.15,1.611,-1.06
7.16,1.617,-0.95
7.17,1.624,-0.83
7.18,1.632,-0.69
7.19,1.64,-0.53
7.2,1.648,-0.33
7.21,1.657,-0.11
